ID,strength
722,0.441470556766895
723,0.441470556766895
724,0.441470556766895
725,0.441470556766895
726,0.441470556766895
727,0.4788418253484501
728,0.4788418253484501
729,0.4788418253484501
730,0.4788418253484501
731,0.4788418253484501
732,0.5094187704389985
733,0.5094187704389985
734,0.5094187704389985
735,0.5094187704389985
736,0.5094187704389985
737,0.30080528952999164
738,0.30080528952999164
739,0.4155811661754366
740,0.4155811661754366
741,0.417455489379847
742,0.6887803560113294
743,0.6887803560113294
744,0.5840734088993064
745,0.3870172233472518
746,0.3870172233472518
747,0.7094308548829348
748,0.7094308548829348
749,0.7094308548829348
750,0.7094308548829348
751,0.7094308548829348
752,0.7456241416655579
753,0.7456241416655579
754,0.7456241416655579
755,0.7456241416655579
756,0.7456241416655579
757,0.7456241416655579
758,0.5110770749436971
759,0.5110770749436971
760,0.5110770749436971
761,0.5110770749436971
762,0.5110770749436971
763,0.5110770749436971
764,0.5663678651910682
765,0.5663678651910682
766,0.5663678651910682
767,0.5663678651910682
768,0.5663678651910682
769,0.4788418253484501
770,0.4788418253484501
771,0.5094187704389985
772,0.4788418253484501
773,0.5618407476329134
774,0.5618407476329134
775,0.5618407476329134
776,0.3870172233472518
777,0.49260067435103355
778,0.49260067435103355
779,0.4137030426762909
780,0.4137030426762909
781,0.30080528952999164
782,0.4155811661754366
783,0.4155811661754366
784,0.4155811661754366
785,0.4788418253484501
786,0.4788418253484501
787,0.4788418253484501
788,0.4788418253484501
789,0.5094187704389985
790,0.5094187704389985
791,0.5094187704389985
792,0.5094187704389985
793,0.5094187704389985
794,0.426769685637971
795,0.426769685637971
796,0.732833920352353
797,0.7094308548829348
798,0.7094308548829348
799,0.7094308548829348
800,0.7456241416655579
801,0.3295346730393768
802,0.3295346730393768
803,0.49260067435103355
804,0.578243351209886
805,0.578243351209886
806,0.578243351209886
807,0.5618407476329134
808,0.5618407476329134
809,0.3295346730393768
810,0.3295346730393768
811,0.441470556766895
812,0.441470556766895
813,0.441470556766895
814,0.441470556766895
815,0.441470556766895
816,0.732833920352353
817,0.732833920352353
818,0.732833920352353
819,0.732833920352353
820,0.732833920352353
821,0.732833920352353
822,0.463045244844024
823,0.463045244844024
824,0.463045244844024
825,0.426769685637971
826,0.5840734088993064
